story_id,story_name,synopsis,length,rating,n_votes,total_readers,author_id,author,added_on,codes,slavery,nc,gay,link
259.0,Dawn's Tale,"Nordic-type aliens come to Earth and gently abduct Dawn, who begins a new life as a slave/pet/toy/servant/working animal.",284432.0,9.0,7.0,67667,158,scifitales,"Apr 14, 2001","['M/f', 'M+/f', 'F/f', 'F+/f', 'exhibition', 'lactation', 'modification', 'pregnant', 'WaterSport', 'D/s', 'B/D', 'slavery', 'ScFi', 'reluctant', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=259.0
285.0,Pavlov's Bitch,A young student volunteers for a psychological experiment which turns out as a devilish conditioning procedure with no way to escape.,67722.0,9.0,9.0,70258,166,The Fissure King,"Apr 24, 2001","['f-self', 'S/M', 'bondage', 'mc', 'nc', 'Serious']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=285.0
295.0,Renee's Loan,"A female student runs out of money and takes a loan to cover her tuition fees. Unfortunately, she forgets to repay, so the contractual collateral is called in: her own body!",79228.0,9.0,4.0,44971,175,Golffdude,"May 3, 2001","['M+/f', 'exhibition', 'modification', 'spanking', 'BDSM', 'slavery', 'college', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=295.0
296.0,Cold,Jessica and Jennifer's car breaks down on an extremely cold night. They accept a ride with two men who tell them to 'put out or get out'.,29041.0,9.0,5.0,28683,26,Terri Madison,"May 7, 2001","['M+/f+', 'torture', 'nc', 'Serious']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=296.0
327.0,The Taking of Heather,A woman home alone is terrorized then attacked by an intruder.,27547.0,9.0,3.0,21192,177,Heather,"May 13, 2001","['M/f', 'bondage', 'nc', 'Hardcore']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=327.0
358.0,Slave girl,All the history of slavery made her horny and wonder what it would feel to be a slave girl. Now she got a chance to be one.,53684.0,9.0,7.0,49544,5,Allene Blake,"May 29, 2001","['M/f', 'D/s', 'S/M', 'slavery', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=358.0
376.0,Susan's New Life South of the Border,"A wrong turn on the trip from Mexico City to U.S. Border lead the family to a place called ""La Casa Putas"" - ""House of Whores"". Would they ever be able to go back U.S.?",37960.0,9.0,5.0,42436,194,Headhunter,"Jun 11, 2001","['M/f', 'nc', 'Hardcore']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=376.0
381.0,Trick or Treat,"The Halloween Special edition of the ""Doc's Orders"", a story about abduction and slave training.",123048.0,9.0,7.0,41037,20,Quin,"Jun 13, 2001","['M/f+', 'M+/f', 'B/D', 'nc', 'Serious']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=381.0
383.0,A Slave Story,A young lady is captured and trained to be a slave by her loving master.,43213.0,9.0,6.0,66467,207,Snyder,"Jun 16, 2001","['M/f', 'spanking', 'BDSM', 'slavery', 'real', 'nc', 'Serious']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=383.0
391.0,Callie,Another teen blackmail story. More pain and humiliation as the heroine falls deeper and deeper into the grips of her blackmailers.,146734.0,9.0,7.0,135092,31,Road Runner,"Jun 24, 2001","['M/f', 'teen', 'bondage', 'blackmail', 'nc', 'Serious']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=391.0
422.0,Strange Love,"Some pervert catches his 15 year old daughter misbehaving. In a fit of horney abandon, he decides to spank her, and her friend who he caught with her, in the nude. He continues to torment them until over the weeks, there has developed a torrid bdsm threesome between the horney dad, his tortureslut daughter, and her 16 year old lesbian lover.",95978.0,9.0,5.0,60601,215,Mr. Mumei,"Jul 9, 2001","['M/f+', 'F/f', 'MF/f', 'exhibition', 'incest', 'spanking', 'teen', 'BDSM', 'slavery', 'bondage', 'HighSchool', 'reluctant', 'humiliation', 'blackmail', 'torture', 'nc', 'Heavy']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=422.0
459.0,Victoria's Secrets,"Dr. Victoria Denning is a consulting psychiatrist for the CA parole board. She uses her position to obtain a torturer and victims for experiments at her secluded ranch. Then she gives herself over for a vacation ""massage"" at the ranch, and gets a little more than she bargained for.",84645.0,9.0,10.0,71629,30,Unknown,"Aug 13, 2001","['M/f+', 'bestiality', 'scatology', 'job', 'consensual', 'torture', 'nc', 'Heavy']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=459.0
845.0,Innocence Betrayed - A Thanatos Society Tale,"Being a description of the defilement and humiliation of an innocent fourteen year-old virgin by her parents.  This story is intended as an example of the workings of an aberrant mind.  If you cannot tell the difference between fantasy and reality, read no further.",371687.0,9.0,9.0,198174,390,Cerberus,"Mar 29, 2002","['MF/f', 'incest', 'teen', 'toys', 'WaterSport', 'BDSM', 'torture', 'nc', 'Heavy']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=845.0
846.0,Love by the Numbers,"A blonde slave is pierced, infibulated with rings and brutally disciplined by her black Master.",43542.0,9.0,4.0,53265,172,Ladyvet,"Mar 29, 2002","['M/f', 'interracial', 'modification', 'D/s', 'slavery', 'bondage', 'real', 'consensual', 'torture', 'Heavy', 'violent']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=846.0
851.0,Parker 21: Teacher's Ransom,A school teacher is inadvertantly caught up in a kidnapping scheme directed at one of her students and falls prey to the kidnappers.,122393.0,9.0,4.0,51883,251,Parker,"Apr 1, 2002","['M/f', 'F/f', 'slavery', 'nc', 'Serious']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=851.0
1499.0,Frontier Justice,"Sentenced to die for the murder of her husband, a young woman suffers at the hands of a hungry mob.",36814.0,9.0,5.0,45483,333,Kallie Thomas,"Feb 25, 2003","['M+/f', 'lactation', 'historical', 'humiliation', 'torture', 'nc', 'Heavy', 'violent']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1499.0
1343.0,Janice's Fantasies,"A young female executive lives a personal life of bdsm fantasy. Her imaginary Master makes her go too far, and real people are there to take advantage of her.",37522.0,9.0,8.0,56652,301,J.,"Nov 26, 2002","['M/f', 'bestiality', 'exhibition', 'spanking', 'toys', 'voyeurism', 'S/M', 'slavery', 'real', 'consensual', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1343.0
1359.0,A New Life For Tracy,"A new Life for Tracy is my attempt at a b&d story written from the viewpoint of the dom instead of the sub. It is set in the future when different cultures have rise on different worlds. In it the main character, Tracy, is moved to a new home on a new world after the deaths of her parents, where she finds the use of brutal discipline and slavery is an accepted part of daily life. She finds herself living with two aunts, one of which is a judge who thinks it is OK to sentence people to slavery for crimes committed while the other is a governor of a female prison where Tracy gains her first experience with this brutality. Tracy has to find her way in this new world and come to some sort of acceptance with her new home.",68251.0,9.0,11.0,48252,589,James Wilson,"Dec 4, 2002","['F/f', 'F/f+', 'F+/f', 'spanking', 'teen', 'B/D', 'S/M', 'BDSM', 'slavery', 'bondage', 'ScFi', 'reluctant', 'Serious', 'violent']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1359.0
1365.0,The Art Of Escape,A young escape artist gets some unexpected help with his training from his girlfriend. Help he soon begins to regret.,50091.0,9.0,10.0,38492,590,Tyjord,"Dec 7, 2002","['F/m', 'enema', 'WaterSport', 'B/D', 'S/M', 'BDSM', 'bondage', 'reluctant', 'torture', 'nc', 'Heavy']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1365.0
1371.0,Devils Island,This is a long story. The story follows several women from their abduction to their new lives as slaves and beyond.,642665.0,9.0,23.0,279166,592,Balor,"Dec 10, 2002","['M/f', 'F+/f', 'MF/f', 'bestiality', 'enema', 'lactation', 'modification', 'spanking', 'toys', 'WaterSport', 'BDSM', 'slavery', 'torture', 'nc', 'Heavy', 'violent']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1371.0
1378.0,Captured!,"Sarah and three friends are captured by a gang of thugs. Ruthless humiliation and degradation ensues, coupled with Sarah's desperate slide into submission.",154101.0,9.0,14.0,161596,596,soleil,"Dec 11, 2002","['M+/f', 'bestiality', 'exhibition', 'fisting', 'modification', 'toys', 'D/s', 'B/D', 'S/M', 'real', 'romantic', 'humiliation', 'nc', 'Heavy', 'violent']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1378.0
1386.0,Nothing Personal,A mafia runner pays a terrible price when she is caught skimming profits.,18988.0,9.0,7.0,29672,333,Kallie Thomas,"Dec 16, 2002","['M+/f', 'snuff', 'bondage', 'real', 'nc', 'Extreme', 'violent']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1386.0
1396.0,Interest Penalties Apply,A man's failure to repay a loan shark provokes a visit to his home.,22525.0,9.0,5.0,38952,333,Kallie Thomas,"Dec 22, 2002","['M+/f', 'snuff', 'teen', 'real', 'nc', 'Extreme', 'violent']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1396.0
1408.0,Let's Make a Deal,Three teens get in over their heads when they try to sell the drugs they find in a bus station bathroom.,17952.0,9.0,6.0,36097,333,Kallie Thomas,"Dec 30, 2002","['M+/f', 'incest', 'teen', 'real', 'blackmail', 'nc', 'Serious', 'violent']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1408.0
1411.0,Gentle Steps to Complete Domination,It's a slow story about how a guy is dominated by his girlfriend by gentle steps.,102048.0,9.0,18.0,152319,606,Andrew Devine,"Dec 30, 2002","['F/m', 'cbt', 'enema', 'exhibition', 'spanking', 'bondage', 'chastitybelt', 'reluctant', 'humiliation', 'nc', 'Serious']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1411.0
1420.0,Jake's Slaves,A story of slavery and love.,172844.0,9.0,11.0,61446,417,Xodus,"Jan 4, 2003","['M/f', 'F/f', 'MF/f', 'enema', 'exhibition', 'size', 'spanking', 'teen', 'toys', 'voyeurism', 'BDSM', 'slavery', 'bondage', 'slow', 'romantic', 'consensual', 'reluctant', 'humiliation', 'torture', 'Heavy', 'violent']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1420.0
1426.0,The Inventor,A man has invented a device that allows him to control anyone.  What would you do with that kind of power?,26017.0,9.0,7.0,20759,567,BDSM Bill,"Jan 7, 2003","['M/f', 'D/s', 'slavery', 'real', 'romantic', 'mc', 'nc', 'Light']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1426.0
1440.0,Human Resources,"A late-night worker stumbles across the secret activites of the human resources department, and is dragged into it.",49652.0,9.0,6.0,32872,622,Cindy V,"Jan 11, 2003","['F/m', 'F+/m', 'cbt', 'spanking', 'toys', 'transvestite', 'BDSM', 'lingerie', 'bondage', 'job', 'humiliation', 'nc', 'Serious']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1440.0
1536.0,Raping the Escort Girl,A young female college student decides to earn some extra cash by joining an escort agency.  Her troubles begin when she is abducted by one of her regulars...,37936.0,9.0,5.0,31256,556,Dave Haugen,"Mar 12, 2003","['M/f', 'enema', 'spanking', 'toys', 'BDSM', 'slavery', 'bondage', 'job', 'humiliation', 'nc', 'Serious']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1536.0
1322.0,IRC Slut,The personal record of a real life interaction between a masochistic slut and hardcore domme via the internet.,72575.0,9.0,4.0,39579,577,Sherrie W,"Nov 16, 2002","['F/f+', 'exhibition', 'fisting', 'toys', 'BDSM', 'slavery', 'consensual', 'humiliation', 'torture', 'Heavy']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1322.0
1540.0,Turning Michiko,A chance encounter in a bar turns into a night of pain and pleasure at the hands of a stranger.,26787.0,9.0,3.0,19019,610,Sir Kane,"Mar 13, 2003","['M/f', 'exhibition', 'spanking', 'BDSM', 'slavery', 'bondage', 'real', 'romantic', 'consensual', 'torture', 'Heavy']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1540.0
1551.0,The House In The Woods,A romantic ghost story.,27217.0,9.0,3.0,13745,636,T-Luv,"Mar 21, 2003","['M/f', 'interracial', 'spanking', 'teen', 'romantic', 'consensual', 'reluctant', 'nc', 'Light']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1551.0
1557.0,Daddy,She is born to it.,55416.0,9.0,3.0,82914,634,Subher,"Mar 23, 2003","['M/f', 'exhibition', 'spanking', 'teen', 'D/s', 'B/D', 'BDSM', 'slavery', 'bondage', 'real', 'humiliation', 'Heavy']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1557.0
1570.0,The Electric Crab,"In a South American Republic, Colonel Marcos and his assistant, Anna Perez, interrogtate a young woman unfortunate enough to have fallen foul of the Junta.",18938.0,9.0,9.0,111009,677,Cortez,"Apr 3, 2003","['M/f', 'F/f', 'real', 'torture', 'nc', 'Extreme']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1570.0
1594.0,Old Habits Die Hard,"Mike, recently married to Denise, discovers that his new neighbors, Fran & Morty, are the same couple that he and his Mother became involved with two decades ago. Fran is a force of nature and quickly brings Mike back under Fran's control. Mike recalls the wild sexual goings on that ensued  among the four of them once his horny but repressed Mom falls under Fran's spell. Mike also recounts his secret knowledge of his wife's infidelity with an ex-boyfriend. Soon Denise is also under Fran's spell and finds herself involved in major acts of sexual depravity. The story ends when Mike allows his aging and sick Mother to visit with Fran & Morty.",264721.0,9.0,3.0,67751,412,Harry Berg,"Apr 11, 2003","['M+/f+', 'bestiality', 'fisting', 'incest', 'scatology', 'snuff', 'toys', 'WaterSport', 'real', 'mc', 'humiliation', 'blackmail', 'torture', 'nc', 'Extreme', 'violent']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1594.0
1603.0,Jena Commits to Six Months,"A young female agrees to meet her online Master and serve him as his sex slave for a six month period, unsure if she is truly ready to handle such a demanding position.",52435.0,9.0,5.0,35586,556,Dave Haugen,"Apr 16, 2003","['M/f', 'bestiality', 'enema', 'exhibition', 'fisting', 'spanking', 'toys', 'WaterSport', 'BDSM', 'slavery', 'slow', 'romantic', 'consensual', 'reluctant', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1603.0
1606.0,The Village of Agony and Ecstasy,A tale of long time ago when women were taken from their villages to become sex slaves by cruel men that had no regard for them except to satisfy their sexual perversions.,225228.0,9.0,11.0,140829,321,Powerone,"Apr 16, 2003","['M+/f', 'spanking', 'teen', 'slavery', 'bondage', 'historical', 'reluctant', 'humiliation', 'torture', 'nc', 'Serious']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1606.0
1623.0,The Firm,Suzie had tried to keep out of the limelight when her information got the drug dealers at school into trouble. But they worked out who had dropped them in it - and now it's payback time.,29035.0,9.0,9.0,25093,628,Jean-Michel Maserati,"Apr 26, 2003","['M+/f', 'teen', 'college', 'HighSchool', 'nc', 'Serious']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1623.0
1665.0,Partners,"There is a reason people are always warned against going into partnerships.  When things go wrong, they go very wrong. When Robert Miller tried to end his business partnership, he wasn't expecting that his wife and daughter would pay the price for his failed attempt to go it alone.",227158.0,9.0,26.0,231023,369,Semiater,"May 22, 2003","['M+/f+', 'bestiality', 'fisting', 'snuff', 'teen', 'S/M', 'BDSM', 'bondage', 'real', 'humiliation', 'blackmail', 'torture', 'nc', 'Extreme']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1665.0
1667.0,"My Boss, My Slave","A secretary ""persuades"" her boss to submit to being her part-time slave. (Written from the point of view of the secretary, although the author identifies more with the slave!)",101702.0,9.0,6.0,55095,192,Desmios,"May 22, 2003","['F/m', 'F+/m', 'cbt', 'exhibition', 'BDSM', 'slavery', 'bondage', 'job', 'reluctant', 'blackmail', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1667.0
1721.0,"Out of the Frying Pan, into the Fire",A young female executive assistant has boyfriend problems. Her lady boss has a plan to get ride of him.,506964.0,9.0,13.0,108854,136,Musker,"Jun 10, 2003","['F+/f+', 'exhibition', 'modification', 'BDSM', 'job', 'humiliation', 'nc', 'Extreme']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1721.0
1735.0,The Birthday Cake,A young girl is given a birthday spanking and more.,99262.0,9.0,10.0,43260,164,Max Smart,"Jun 20, 2003","['M/f', 'F+/f', 'spanking', 'teen', 'HighSchool', 'humiliation', 'nc', 'Light']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1735.0
1326.0,Mastering Mandy,Man with power of mind control picks up an Asian woman and gives her an unpleasant time.,22372.0,9.0,7.0,44392,550,pamela,"Nov 18, 2002","['M/f', 'D/s', 'S/M', 'mc', 'nc', 'Heavy']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1326.0
1321.0,Jennifer,Jennifer's submissive nature is aroused by her cruel boyfriend. This story will have many parts.,157945.0,9.0,50.0,446320,576,Jennifer Nylon,"Nov 14, 2002","['MF/f', 'exhibition', 'fisting', 'modification', 'spanking', 'toys', 'BDSM', 'slavery', 'bondage', 'real', 'humiliation', 'torture', 'nc', 'Serious']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1321.0
863.0,Cyber,Nice girl falls into the hands of an online predator.,33117.0,9.0,12.0,49911,333,Kallie Thomas,"Apr 6, 2002","['M/f', 'modification', 'snuff', 'teen', 'toys', 'real', 'torture', 'nc', 'Extreme', 'violent']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=863.0
1104.0,Ghost Train,"A writer of erotic fiction is taken back in time by a wandering spirit to find out the truth behind her murder. He sees for himself the suffering, pain and degradation she went through before her life was brought to an end. Or was it?",176184.0,9.0,3.0,37831,252,obohobo,"Jul 28, 2002","['M/f', 'F/f', 'spanking', 'WaterSport', 'S/M', 'historical', 'ScFi', 'nc', 'Heavy']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1104.0
875.0,Raiders Dungeon,Story is set in the future. A feudal system is in place. It is a mix of old and new modern miracles. Pain is a way of life for many. As the story continues in several parts an over view of what might take place in a world where even the most cruel tortures can be repaired only to begin again.,242770.0,9.0,11.0,107138,400,DemonLady,"Apr 12, 2002","['M/f', 'modification', 'humiliation', 'torture', 'nc', 'Serious']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=875.0
887.0,Sold,The husband sold his wife to a SM club/organization and she was supposed to be back after 10 days of slavery. Will he get her back?,108765.0,9.0,6.0,112796,175,Golffdude,"Apr 16, 2002","['M/f', 'F/f', 'bestiality', 'B/D', 'S/M', 'torture', 'nc', 'Serious']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=887.0
890.0,Animal Attraction,Janet is kidnapped by a cruel and deranged man who lets his animals use her. A drug he gives her soon has her begging for the stimulation.,70768.0,9.0,12.0,190172,409,Bill Anderson,"Apr 19, 2002","['M/f', 'bestiality', 'exhibition', 'size', 'B/D', 'S/M', 'slavery', 'real', 'humiliation', 'nc', 'Heavy']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=890.0
939.0,Gamble,"In order to rescue her son from the clutches of a gang, a young mother took a gambled but unfortunately she lost and had to suffer the consequence. She was gang raped, humiliated, tortured and drugged. In the end the mother was turned into a sluttish slave.",164445.0,9.0,5.0,79490,424,Scorpio,"May 5, 2002","['M+/f', 'F/f', 'incest', 'spanking', 'WaterSport', 'BDSM', 'real', 'reluctant', 'nc', 'Serious']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=939.0
953.0,The House Of Ali - The Organization Series 1,A series of interwoven short stories about a clandestine international organization that abducts and trades slavegirls to influence world events.,130277.0,9.0,17.0,130153,430,slave ruthie,"May 14, 2002","['M+/f+', 'exhibition', 'interracial', 'modification', 'snuff', 'spanking', 'teen', 'toys', 'BDSM', 'latex', 'slavery', 'bondage', 'chastitybelt', 'real', 'humiliation', 'torture', 'nc', 'Extreme', 'violent']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=953.0
954.0,Tracy in Trouble,A young 16 year old highschool teenager finds herself betrayed by her best friend and ends up being a submissive slave to them.,594055.0,9.0,33.0,736289,431,Charles Frank,"May 14, 2002","['F/f+', 'exhibition', 'spanking', 'teen', 'BDSM', 'slavery', 'HighSchool', 'reluctant', 'humiliation', 'blackmail', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=954.0
958.0,The Tank,"The female pilot of A-10 attack aircraft goes after an enemy tank and loses. Shot down and captured, the tanks - and its crew- have their revenge on her.",23070.0,9.0,4.0,32099,432,conwic,"May 14, 2002","['M+/f', 'nc', 'Heavy']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=958.0
974.0,Bouncy Booballoons,"A sadistic industrialist and his evil surgeon invent a process for enlarging breasts without limits, and his secretary becomes the unwilling subject.",22331.0,9.0,8.0,68188,438,LeoNine,"May 18, 2002","['M+/f', 'modification', 'toys', 'D/s', 'S/M', 'slavery', 'bondage', 'job', 'nc', 'Serious']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=974.0
1035.0,Sink,"A Feminist is in need of plumber.  She gets one: a female plumber, but just who or what is the sink?  This women is sure to find out!",52360.0,9.0,3.0,32703,275,Jackpot,"Jun 18, 2002","['M/f', 'M+/f+', 'F/f', 'modification', 'D/s', 'BDSM', 'bondage', 'real', 'mc', 'humiliation', 'nc', 'Heavy', 'violent']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1035.0
1054.0,D2-670A,"A slave escapes to our modern Earth from a patriachal dimension in which all females are kept as bound and gagged slaves. Her plan: To lead a revolt against the Masters of her world. But with a Retrieval Team in pursuit and a native female scientist close to unlocking the secret to Inter-dimensioanl travel herself, things are about to get complicated ... and torturous ... and fatal.",231843.0,9.0,3.0,94438,220,Doush,"Jun 26, 2002","['M/f', 'M/f+', 'M+/f', 'F/f', 'F/f+', 'F+/f', 'F/m', 'toys', 'BDSM', 'slavery', 'bondage', 'ScFi', 'torture', 'nc', 'Serious', 'violent']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1054.0
1087.0,The New Girl,"Marie has come to John to learn to be a submissive. Follow along and see how John and his submissive, honey, teach Marie to appreciate being submissive and to give herself completely to the lifestyle.",104577.0,9.0,10.0,47083,486,BDSM_Tourguide,"Jul 15, 2002","['M/f', 'MF/f', 'exhibition', 'spanking', 'BDSM', 'slavery', 'bondage', 'real', 'consensual', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1087.0
1095.0,The Trap,"When the sexual advances of a young female university lecturer are turned down by one of her male students, she decides to lay a trap and imprison him.  Once she has him, she emasculates and humiliates him before reducing him to being her mere sexual play thing.",46941.0,9.0,8.0,75188,477,Bad Bob,"Jul 20, 2002","['F/m', 'cbt', 'BDSM', 'slavery', 'lingerie', 'bondage', 'chastitybelt', 'college', 'real', 'reluctant', 'humiliation', 'blackmail', 'torture', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1095.0
1118.0,"Marie, The Unlucky Housemaid","The story of Marie, the sweet and innocent seventeen-year-old housemaid, and her unfortunate experiences within the strict discipline of Smethrington Manor. (Complete Story)",67729.0,9.0,8.0,65420,480,Jessica Verdi,"Aug 6, 2002","['M+/f', 'F/f', 'slavery', 'bondage', 'chastitybelt', 'historical', 'real', 'humiliation', 'nc', 'Serious']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1118.0
1303.0,Surprise Visit,"A fun-loving couple gets their kicks by invading a remote home, where they torture and sexually abuse the husband and wife who live there.",29855.0,9.0,7.0,55832,567,BDSM Bill,"Nov 8, 2002","['M/f', 'F/f', 'F/m', 'cbt', 'spanking', 'toys', 'D/s', 'S/M', 'bondage', 'real', 'humiliation', 'torture', 'nc', 'Heavy']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1303.0
1128.0,Communication Skills,"Good communication is so important between a Dom and sub, don't you think? This Dom apparently thought so, and his sub's bruises will attest to it.",12021.0,9.0,14.0,22823,381,subtle,"Aug 15, 2002","['M/f', 'D/s', 'S/M', 'BDSM', 'reluctant', 'humiliation', 'torture', 'nc', 'Heavy', 'violent']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1128.0
1145.0,Wonder Woman versus the Dairy Farmer,"Wonder Woman, on an undercover mission, falls prey to a white slaving operation. Will the Amazon princess triumph?",21956.0,9.0,10.0,40487,510,Danielle,"Aug 22, 2002","['M/f', 'lactation', 'modification', 'slavery', 'bondage', 'reluctant', 'humiliation', 'nc', 'Serious']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1145.0
1164.0,Kelly's Slave,"Kelly and her roommate begin as friends and quickly change into Mistress and slave.  Over time, the slavery grows more intense.",235568.0,9.0,15.0,221668,514,Ashley,"Aug 25, 2002","['M/f', 'M+/f', 'F/f', 'F+/f', 'bestiality', 'exhibition', 'modification', 'spanking', 'toys', 'WaterSport', 'BDSM', 'slavery', 'college', 'consensual', 'humiliation', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1164.0
1221.0,Maiden Maid,This is the story of orphans that become of age in 1933 and what they are forced to do to survive the Great Depression.,368372.0,9.0,11.0,121831,321,Powerone,"Sep 30, 2002","['M+/f', 'spanking', 'S/M', 'bondage', 'reluctant', 'humiliation', 'nc', 'Serious']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1221.0
1222.0,Office Screw Up,"A young woman takes a lesser position to stay with the company after a big mistake nearly costs millions. Unfortunately, she has no idea how low she will have to go.",69420.0,9.0,7.0,105290,299,katie lynch,"Sep 30, 2002","['M+/f', 'exhibition', 'spanking', 'voyeurism', 'job', 'humiliation', 'blackmail', 'nc', 'Serious']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1222.0
1235.0,Shotgun Wedding,"Lovely college student Lydia is kidnapped by her sister, and forced to submit to the perverse and polygamous desires of her sister's Dominant master.",85267.0,9.0,5.0,50839,545,Dom Neely,"Oct 11, 2002","['M/f', 'M/f+', 'MF/f', 'exhibition', 'incest', 'modification', 'BDSM', 'college', 'humiliation', 'torture', 'nc', 'Serious']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1235.0
1251.0,The Prisoner,A Man is sentenced to death for a crime he's not even sure he committed. On Death's Door he's given an offer he just can not refuse. Can a Woman he meets on his execution day really save his life?  Read on and find out...,73187.0,9.0,4.0,48799,542,Lady Blade,"Oct 17, 2002","['F/m', 'modification', 'slavery', 'bondage', 'real', 'consensual', 'reluctant', 'torture', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1251.0
1264.0,Amanda's Nightmare,Amanda is bored; untill she meets a man through a chat site. Then her life becomes a real nightmare.,40745.0,9.0,6.0,36194,457,Angelgirl,"Oct 22, 2002","['M/f', 'slavery', 'humiliation', 'Serious', 'violent']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1264.0
